algorithm	dataset	psi	beta	purity
IKSHC	pendig	25	0.500000	0.647321
IKSHC	pendig	25	0.600000	0.578535
IKSHC	pendig	25	0.700000	0.583113
IKSHC	pendig	25	0.800000	0.605737
IKSHC	pendig	25	0.900000	0.606842
IKSHC	pendig	3	0.400000	0.521263
IKSHC	pendig	3	0.500000	0.545867
IKSHC	pendig	3	0.600000	0.527598
IKSHC	pendig	3	0.700000	0.570298
IKSHC	pendig	3	0.800000	0.556219
IKSHC	pendig	3	0.900000	0.553844
IKSHC	pendig	5	0.400000	0.554529
IKSHC	pendig	5	0.500000	0.579901
IKSHC	pendig	5	0.600000	0.546739
IKSHC	pendig	5	0.700000	0.568676
IKSHC	pendig	5	0.800000	0.583646
IKSHC	pendig	5	0.900000	0.559807
IKSHC	pendig	7	0.400000	0.604464
IKSHC	pendig	7	0.500000	0.588709
IKSHC	pendig	7	0.600000	0.571140
IKSHC	pendig	7	0.700000	0.559032
IKSHC	pendig	7	0.800000	0.582720
IKSHC	pendig	7	0.900000	0.597729
IKSHC	pendig	13	0.400000	0.620137
IKSHC	pendig	13	0.500000	0.634331
IKSHC	pendig	13	0.600000	0.608629
IKSHC	pendig	13	0.700000	0.630869
IKSHC	pendig	13	0.800000	0.613449
IKSHC	pendig	13	0.900000	0.634589
IKSHC	pendig	15	0.400000	0.623763
IKSHC	pendig	15	0.500000	0.609904
IKSHC	pendig	15	0.600000	0.632090
IKSHC	pendig	15	0.700000	0.629833
IKSHC	pendig	15	0.800000	0.632856
IKSHC	pendig	15	0.900000	0.622454
IKSHC	pendig	17	0.400000	0.628784
IKSHC	pendig	17	0.500000	0.636923
IKSHC	pendig	17	0.600000	0.639269
IKSHC	pendig	17	0.700000	0.653047
IKSHC	pendig	17	0.800000	0.642968
IKSHC	pendig	17	0.900000	0.654128
IKSHC	pendig	21	0.400000	0.638833
IKSHC	pendig	21	0.500000	0.616669
IKSHC	pendig	21	0.600000	0.634395
IKSHC	pendig	21	0.700000	0.624795
IKSHC	pendig	21	0.800000	0.646776
IKSHC	pendig	21	0.900000	0.614425
IKSHC	pendig	25	0.400000	0.638188
IKSHC	pendig	25	0.500000	0.653934
IKSHC	pendig	25	0.600000	0.632349
IKSHC	pendig	25	0.700000	0.654663
IKSHC	pendig	25	0.800000	0.639186
IKSHC	pendig	25	0.900000	0.641912
IKSHC	pendig	3	0.400000	0.539794
IKSHC	pendig	3	0.500000	0.575023
IKSHC	pendig	3	0.600000	0.548117
IKSHC	pendig	3	0.700000	0.542780
IKSHC	pendig	3	0.800000	0.559828
IKSHC	pendig	3	0.900000	0.535904
IKSHC	pendig	5	0.400000	0.531629
IKSHC	pendig	5	0.500000	0.521496
IKSHC	pendig	5	0.600000	0.571291
IKSHC	pendig	5	0.700000	0.571141
IKSHC	pendig	5	0.800000	0.577635
IKSHC	pendig	5	0.900000	0.571568
IKSHC	pendig	7	0.400000	0.602022
IKSHC	pendig	7	0.500000	0.584334
IKSHC	pendig	7	0.600000	0.593692
IKSHC	pendig	7	0.700000	0.590799
IKSHC	pendig	7	0.800000	0.588828
IKSHC	pendig	7	0.900000	0.595496
IKSHC	pendig	13	0.400000	0.580787
IKSHC	pendig	13	0.500000	0.604858
IKSHC	pendig	13	0.600000	0.598626
IKSHC	pendig	13	0.700000	0.606670
IKSHC	pendig	13	0.800000	0.602430
IKSHC	pendig	13	0.900000	0.597125
IKSHC	pendig	15	0.400000	0.581837
IKSHC	pendig	15	0.500000	0.622480
IKSHC	pendig	15	0.600000	0.647709
IKSHC	pendig	15	0.700000	0.644646
IKSHC	pendig	15	0.800000	0.579367
IKSHC	pendig	15	0.900000	0.627844
IKSHC	pendig	17	0.400000	0.635234
IKSHC	pendig	17	0.500000	0.623713
IKSHC	pendig	17	0.600000	0.620433
IKSHC	pendig	17	0.700000	0.572078
IKSHC	pendig	17	0.800000	0.630210
IKSHC	pendig	17	0.900000	0.581158
IKSHC	pendig	21	0.400000	0.633151
IKSHC	pendig	21	0.500000	0.605343
IKSHC	pendig	21	0.600000	0.608738
IKSHC	pendig	21	0.700000	0.631853
IKSHC	pendig	21	0.800000	0.598808
IKSHC	pendig	21	0.900000	0.620144
IKSHC	pendig	25	0.400000	0.608480
IKSHC	pendig	25	0.500000	0.618094
IKSHC	pendig	25	0.600000	0.644533
IKSHC	pendig	25	0.700000	0.655894
IKSHC	pendig	25	0.800000	0.635902
IKSHC	pendig	25	0.900000	0.650867
IKSHC	pendig	3	0.400000	0.530284
IKSHC	pendig	3	0.500000	0.498003
IKSHC	pendig	3	0.600000	0.495401
IKSHC	pendig	3	0.700000	0.520978
IKSHC	pendig	3	0.800000	0.525603
IKSHC	pendig	3	0.900000	0.538375
IKSHC	pendig	5	0.400000	0.571989
IKSHC	pendig	5	0.500000	0.539306
IKSHC	pendig	5	0.600000	0.587520
IKSHC	pendig	5	0.700000	0.569412
IKSHC	pendig	5	0.800000	0.533421
IKSHC	pendig	5	0.900000	0.573997
IKSHC	pendig	7	0.400000	0.613451
IKSHC	pendig	7	0.500000	0.621982
IKSHC	pendig	7	0.600000	0.575703
IKSHC	pendig	7	0.700000	0.605268
IKSHC	pendig	7	0.800000	0.602735
IKSHC	pendig	7	0.900000	0.603960
IKSHC	pendig	13	0.400000	0.634623
IKSHC	pendig	13	0.500000	0.595020
IKSHC	pendig	13	0.600000	0.606003
IKSHC	pendig	13	0.700000	0.607810
IKSHC	pendig	13	0.800000	0.606377
IKSHC	pendig	13	0.900000	0.636542
IKSHC	pendig	15	0.400000	0.621873
IKSHC	pendig	15	0.500000	0.598847
IKSHC	pendig	15	0.600000	0.601125
IKSHC	pendig	15	0.700000	0.631227
IKSHC	pendig	15	0.800000	0.627043
IKSHC	pendig	15	0.900000	0.624395
IKSHC	pendig	17	0.400000	0.596120
IKSHC	pendig	17	0.500000	0.608333
IKSHC	pendig	17	0.600000	0.604853
IKSHC	pendig	17	0.700000	0.627792
IKSHC	pendig	17	0.800000	0.631017
IKSHC	pendig	17	0.900000	0.599966
IKSHC	pendig	21	0.400000	0.619634
IKSHC	pendig	21	0.500000	0.629867
IKSHC	pendig	21	0.600000	0.643845
IKSHC	pendig	21	0.700000	0.604017
IKSHC	pendig	21	0.800000	0.630011
IKSHC	pendig	21	0.900000	0.633988
IKSHC	pendig	25	0.400000	0.649750
IKSHC	pendig	25	0.500000	0.633740
IKSHC	pendig	25	0.600000	0.645104
IKSHC	pendig	25	0.700000	0.627725
IKSHC	pendig	25	0.800000	0.643924
IKSHC	pendig	25	0.900000	0.587267
