algorithm	dataset	psi	beta	purity
IKSHC	glass	5	0.900000	0.450327
IKSHC	glass	7	0.400000	0.453932
IKSHC	glass	7	0.500000	0.510796
IKSHC	glass	7	0.600000	0.452806
IKSHC	glass	7	0.700000	0.468778
IKSHC	glass	7	0.800000	0.515346
IKSHC	glass	7	0.900000	0.455481
IKSHC	glass	13	0.400000	0.466454
IKSHC	glass	13	0.500000	0.471511
IKSHC	glass	13	0.600000	0.408920
IKSHC	glass	13	0.700000	0.475870
IKSHC	glass	13	0.800000	0.439134
IKSHC	glass	13	0.900000	0.446518
IKSHC	glass	15	0.400000	0.451259
IKSHC	glass	15	0.500000	0.493300
IKSHC	glass	15	0.600000	0.409280
IKSHC	glass	15	0.700000	0.432202
IKSHC	glass	15	0.800000	0.441402
IKSHC	glass	15	0.900000	0.500903
IKSHC	glass	17	0.400000	0.501979
IKSHC	glass	17	0.500000	0.450383
IKSHC	glass	17	0.600000	0.457747
IKSHC	glass	17	0.700000	0.486059
IKSHC	glass	17	0.800000	0.444232
IKSHC	glass	17	0.900000	0.413939
IKSHC	glass	21	0.400000	0.430711
IKSHC	glass	21	0.500000	0.462109
IKSHC	glass	21	0.600000	0.419819
IKSHC	glass	21	0.700000	0.410795
IKSHC	glass	21	0.800000	0.474267
IKSHC	glass	21	0.900000	0.480136
IKSHC	glass	25	0.400000	0.441216
IKSHC	glass	25	0.500000	0.452735
IKSHC	glass	25	0.600000	0.460334
IKSHC	glass	25	0.700000	0.439933
IKSHC	glass	25	0.800000	0.432547
IKSHC	glass	25	0.900000	0.453492
IKSHC	glass	3	0.400000	0.473098
IKSHC	glass	3	0.500000	0.468912
IKSHC	glass	3	0.600000	0.502381
IKSHC	glass	3	0.700000	0.499070
IKSHC	glass	3	0.800000	0.442249
IKSHC	glass	3	0.900000	0.477920
IKSHC	glass	5	0.400000	0.478937
IKSHC	glass	5	0.500000	0.480434
IKSHC	glass	5	0.600000	0.441614
IKSHC	glass	5	0.700000	0.498101
IKSHC	glass	5	0.800000	0.476542
IKSHC	glass	5	0.900000	0.439170
IKSHC	glass	7	0.400000	0.465398
IKSHC	glass	7	0.500000	0.482288
IKSHC	glass	7	0.600000	0.480469
IKSHC	glass	7	0.700000	0.415298
IKSHC	glass	7	0.800000	0.443625
IKSHC	glass	7	0.900000	0.441644
IKSHC	glass	13	0.400000	0.453645
IKSHC	glass	13	0.500000	0.431225
IKSHC	glass	13	0.600000	0.466180
IKSHC	glass	13	0.700000	0.419278
IKSHC	glass	13	0.800000	0.492904
IKSHC	glass	13	0.900000	0.443038
IKSHC	glass	15	0.400000	0.480725
IKSHC	glass	15	0.500000	0.392999
IKSHC	glass	15	0.600000	0.466592
IKSHC	glass	15	0.700000	0.471518
IKSHC	glass	15	0.800000	0.443367
IKSHC	glass	15	0.900000	0.445527
IKSHC	glass	17	0.400000	0.484426
IKSHC	glass	17	0.500000	0.442606
IKSHC	glass	17	0.600000	0.453408
IKSHC	glass	17	0.700000	0.504103
IKSHC	glass	17	0.800000	0.430927
IKSHC	glass	17	0.900000	0.484143
IKSHC	glass	21	0.400000	0.436099
IKSHC	glass	21	0.500000	0.445630
IKSHC	glass	21	0.600000	0.453923
IKSHC	glass	21	0.700000	0.433416
IKSHC	glass	21	0.800000	0.415999
IKSHC	glass	21	0.900000	0.442206
IKSHC	glass	25	0.400000	0.449217
IKSHC	glass	25	0.500000	0.472435
IKSHC	glass	25	0.600000	0.458444
IKSHC	glass	25	0.700000	0.445395
IKSHC	glass	25	0.800000	0.428291
IKSHC	glass	25	0.900000	0.471313
IKSHC	glass	3	0.400000	0.453549
IKSHC	glass	3	0.500000	0.417773
IKSHC	glass	3	0.600000	0.441267
IKSHC	glass	3	0.700000	0.454467
IKSHC	glass	3	0.800000	0.431575
IKSHC	glass	3	0.900000	0.517696
IKSHC	glass	5	0.400000	0.429617
IKSHC	glass	5	0.500000	0.425687
IKSHC	glass	5	0.600000	0.451965
IKSHC	glass	5	0.700000	0.450090
IKSHC	glass	5	0.800000	0.501079
IKSHC	glass	5	0.900000	0.456554
IKSHC	glass	7	0.400000	0.439842
IKSHC	glass	7	0.500000	0.473956
IKSHC	glass	7	0.600000	0.502227
IKSHC	glass	7	0.700000	0.445243
IKSHC	glass	7	0.800000	0.376721
IKSHC	glass	7	0.900000	0.453043
IKSHC	glass	13	0.400000	0.391594
IKSHC	glass	13	0.500000	0.424852
IKSHC	glass	13	0.600000	0.420827
IKSHC	glass	13	0.700000	0.382796
IKSHC	glass	13	0.800000	0.462779
IKSHC	glass	13	0.900000	0.425752
IKSHC	glass	15	0.400000	0.409095
IKSHC	glass	15	0.500000	0.413219
IKSHC	glass	15	0.600000	0.397842
IKSHC	glass	15	0.700000	0.448359
IKSHC	glass	15	0.800000	0.434290
IKSHC	glass	15	0.900000	0.437485
IKSHC	glass	17	0.400000	0.450941
IKSHC	glass	17	0.500000	0.397484
IKSHC	glass	17	0.600000	0.398976
IKSHC	glass	17	0.700000	0.431521
IKSHC	glass	17	0.800000	0.453074
IKSHC	glass	17	0.900000	0.405594
IKSHC	glass	21	0.400000	0.414819
IKSHC	glass	21	0.500000	0.407167
IKSHC	glass	21	0.600000	0.460005
IKSHC	glass	21	0.700000	0.425308
IKSHC	glass	21	0.800000	0.441892
IKSHC	glass	21	0.900000	0.416557
IKSHC	glass	25	0.400000	0.418722
IKSHC	glass	25	0.500000	0.418154
IKSHC	glass	25	0.600000	0.418005
IKSHC	glass	25	0.700000	0.413665
IKSHC	glass	25	0.800000	0.382101
IKSHC	glass	25	0.900000	0.420066
IKSHC	hill	3	0.400000	0.504650
IKSHC	hill	3	0.500000	0.503405
IKSHC	hill	3	0.600000	0.502829
IKSHC	hill	3	0.700000	0.505035
IKSHC	hill	3	0.800000	0.503877
IKSHC	hill	3	0.900000	0.504449
IKSHC	hill	5	0.400000	0.504142
IKSHC	hill	5	0.500000	0.503552
IKSHC	hill	5	0.600000	0.502276
IKSHC	hill	5	0.700000	0.501742
IKSHC	hill	5	0.800000	0.504215
IKSHC	hill	5	0.900000	0.502210
IKSHC	hill	7	0.400000	0.504293
IKSHC	hill	7	0.500000	0.501886
IKSHC	hill	7	0.600000	0.501961
IKSHC	hill	7	0.700000	0.504287
IKSHC	hill	7	0.800000	0.506078
IKSHC	hill	7	0.900000	0.504249
IKSHC	hill	13	0.400000	0.504230
IKSHC	hill	13	0.500000	0.503109
IKSHC	hill	13	0.600000	0.505706
IKSHC	hill	13	0.700000	0.503823
IKSHC	hill	13	0.800000	0.503240
IKSHC	hill	13	0.900000	0.504506
IKSHC	hill	15	0.400000	0.505301
IKSHC	hill	15	0.500000	0.504610
IKSHC	hill	15	0.600000	0.507060
IKSHC	hill	15	0.700000	0.502986
IKSHC	hill	15	0.800000	0.503645
IKSHC	hill	15	0.900000	0.504485
IKSHC	hill	17	0.400000	0.502400
IKSHC	hill	17	0.500000	0.504255
IKSHC	hill	17	0.600000	0.503447
IKSHC	hill	17	0.700000	0.502928
IKSHC	hill	17	0.800000	0.503893
IKSHC	hill	17	0.900000	0.505033
IKSHC	hill	21	0.400000	0.501337
IKSHC	hill	21	0.500000	0.503947
IKSHC	hill	21	0.600000	0.502528
IKSHC	hill	21	0.700000	0.503626
IKSHC	hill	21	0.800000	0.503963
IKSHC	hill	21	0.900000	0.502527
IKSHC	hill	25	0.400000	0.505512
IKSHC	hill	25	0.500000	0.503421
IKSHC	hill	25	0.600000	0.504314
IKSHC	hill	25	0.700000	0.505126
IKSHC	hill	25	0.800000	0.503086
IKSHC	hill	25	0.900000	0.502676
IKSHC	hill	3	0.400000	0.503756
IKSHC	hill	3	0.500000	0.501428
IKSHC	hill	3	0.600000	0.504406
IKSHC	hill	3	0.700000	0.503176
IKSHC	hill	3	0.800000	0.503809
IKSHC	hill	3	0.900000	0.503178
IKSHC	hill	5	0.400000	0.501327
IKSHC	hill	5	0.500000	0.502787
IKSHC	hill	5	0.600000	0.504800
IKSHC	hill	5	0.700000	0.503638
IKSHC	hill	5	0.800000	0.501544
IKSHC	hill	5	0.900000	0.503060
IKSHC	hill	7	0.400000	0.503108
IKSHC	hill	7	0.500000	0.503088
IKSHC	hill	7	0.600000	0.504046
IKSHC	hill	7	0.700000	0.504689
IKSHC	hill	7	0.800000	0.503974
IKSHC	hill	7	0.900000	0.503354
IKSHC	hill	13	0.400000	0.503034
IKSHC	hill	13	0.500000	0.504093
IKSHC	hill	13	0.600000	0.504547
IKSHC	hill	13	0.700000	0.501770
IKSHC	hill	13	0.800000	0.505451
IKSHC	hill	13	0.900000	0.504232
IKSHC	hill	15	0.400000	0.504564
IKSHC	hill	15	0.500000	0.503332
IKSHC	hill	15	0.600000	0.501821
IKSHC	hill	15	0.700000	0.501617
IKSHC	hill	15	0.800000	0.504811
IKSHC	hill	15	0.900000	0.502944
IKSHC	hill	17	0.400000	0.504160
IKSHC	hill	17	0.500000	0.502563
IKSHC	hill	17	0.600000	0.503370
IKSHC	hill	17	0.700000	0.505182
IKSHC	hill	17	0.800000	0.504864
IKSHC	hill	17	0.900000	0.505070
IKSHC	hill	21	0.400000	0.506064
IKSHC	hill	21	0.500000	0.502855
IKSHC	hill	21	0.600000	0.504204
IKSHC	hill	21	0.700000	0.507207
IKSHC	hill	21	0.800000	0.506074
IKSHC	hill	21	0.900000	0.505480
IKSHC	hill	25	0.400000	0.502185
IKSHC	hill	25	0.500000	0.503215
IKSHC	hill	25	0.600000	0.503483
IKSHC	hill	25	0.700000	0.506293
IKSHC	hill	25	0.800000	0.504342
IKSHC	hill	25	0.900000	0.504659
IKSHC	hill	3	0.400000	0.502818
IKSHC	hill	3	0.500000	0.501351
IKSHC	hill	3	0.600000	0.502729
IKSHC	hill	3	0.700000	0.501045
IKSHC	hill	3	0.800000	0.506192
IKSHC	hill	3	0.900000	0.503089
IKSHC	hill	5	0.400000	0.503687
IKSHC	hill	5	0.500000	0.502420
IKSHC	hill	5	0.600000	0.504603
IKSHC	hill	5	0.700000	0.501955
IKSHC	hill	5	0.800000	0.504634
IKSHC	hill	5	0.900000	0.503923
IKSHC	hill	7	0.400000	0.503862
IKSHC	hill	7	0.500000	0.504582
IKSHC	hill	7	0.600000	0.503234
IKSHC	hill	7	0.700000	0.503738
IKSHC	hill	7	0.800000	0.501487
IKSHC	hill	7	0.900000	0.503266
IKSHC	hill	13	0.400000	0.503977
IKSHC	hill	13	0.500000	0.503724
IKSHC	hill	13	0.600000	0.502973
IKSHC	hill	13	0.700000	0.504090
IKSHC	hill	13	0.800000	0.501751
IKSHC	hill	13	0.900000	0.502583
IKSHC	hill	15	0.400000	0.502372
IKSHC	hill	15	0.500000	0.502247
IKSHC	hill	15	0.600000	0.504171
IKSHC	hill	15	0.700000	0.502265
IKSHC	hill	15	0.800000	0.503253
IKSHC	hill	15	0.900000	0.504097
IKSHC	hill	17	0.400000	0.505495
IKSHC	hill	17	0.500000	0.502857
IKSHC	hill	17	0.600000	0.501600
IKSHC	hill	17	0.700000	0.502773
IKSHC	hill	17	0.800000	0.501973
IKSHC	hill	17	0.900000	0.503450
IKSHC	hill	21	0.400000	0.504138
IKSHC	hill	21	0.500000	0.504468
IKSHC	hill	21	0.600000	0.504046
IKSHC	hill	21	0.700000	0.504731
IKSHC	hill	21	0.800000	0.504950
IKSHC	hill	21	0.900000	0.504980
IKSHC	hill	25	0.400000	0.504914
IKSHC	hill	25	0.500000	0.502714
IKSHC	hill	25	0.600000	0.503180
IKSHC	hill	25	0.700000	0.504022
IKSHC	hill	25	0.800000	0.503268
IKSHC	hill	25	0.900000	0.505833
IKSHC	hill	3	0.400000	0.506816
IKSHC	hill	3	0.500000	0.504014
IKSHC	hill	3	0.600000	0.501789
IKSHC	hill	3	0.700000	0.504268
IKSHC	hill	3	0.800000	0.503216
IKSHC	hill	3	0.900000	0.502528
IKSHC	hill	5	0.400000	0.503093
IKSHC	hill	5	0.500000	0.503590
IKSHC	hill	5	0.600000	0.504786
IKSHC	hill	5	0.700000	0.506880
IKSHC	hill	5	0.800000	0.505230
IKSHC	hill	5	0.900000	0.504952
IKSHC	hill	7	0.400000	0.508161
IKSHC	hill	7	0.500000	0.504787
IKSHC	hill	7	0.600000	0.505273
IKSHC	hill	7	0.700000	0.505510
IKSHC	hill	7	0.800000	0.502787
IKSHC	hill	7	0.900000	0.505255
IKSHC	hill	13	0.400000	0.506576
IKSHC	hill	13	0.500000	0.504853
IKSHC	hill	13	0.600000	0.502416
IKSHC	hill	13	0.700000	0.504199
IKSHC	hill	13	0.800000	0.506864
IKSHC	hill	13	0.900000	0.505877
IKSHC	hill	15	0.400000	0.505019
IKSHC	hill	15	0.500000	0.505081
IKSHC	hill	15	0.600000	0.506821
IKSHC	hill	15	0.700000	0.505049
IKSHC	hill	15	0.800000	0.502377
IKSHC	hill	15	0.900000	0.504867
IKSHC	hill	17	0.400000	0.504165
IKSHC	hill	17	0.500000	0.506011
IKSHC	hill	17	0.600000	0.507474
IKSHC	hill	17	0.700000	0.502551
IKSHC	hill	17	0.800000	0.502825
IKSHC	hill	17	0.900000	0.506227
IKSHC	hill	21	0.400000	0.504821
IKSHC	hill	21	0.500000	0.506040
IKSHC	hill	21	0.600000	0.503581
IKSHC	hill	21	0.700000	0.504799
IKSHC	hill	21	0.800000	0.505000
IKSHC	hill	21	0.900000	0.503210
IKSHC	hill	25	0.400000	0.505085
IKSHC	hill	25	0.500000	0.503727
IKSHC	hill	25	0.600000	0.507218
IKSHC	hill	25	0.700000	0.502971
IKSHC	hill	25	0.800000	0.505953
IKSHC	hill	25	0.900000	0.505482
IKSHC	hill	3	0.400000	0.504861
IKSHC	hill	3	0.500000	0.500562
IKSHC	hill	3	0.600000	0.503795
IKSHC	hill	3	0.700000	0.504385
IKSHC	hill	3	0.800000	0.504857
IKSHC	hill	3	0.900000	0.501707
IKSHC	hill	5	0.400000	0.503674
IKSHC	hill	5	0.500000	0.502807
IKSHC	hill	5	0.600000	0.504135
IKSHC	hill	5	0.700000	0.500955
IKSHC	hill	5	0.800000	0.503548
IKSHC	hill	5	0.900000	0.503982
IKSHC	hill	7	0.400000	0.505131
IKSHC	hill	7	0.500000	0.503181
IKSHC	hill	7	0.600000	0.503410
IKSHC	hill	7	0.700000	0.505639
IKSHC	hill	7	0.800000	0.503357
IKSHC	hill	7	0.900000	0.500301
IKSHC	hill	13	0.400000	0.505877
IKSHC	hill	13	0.500000	0.505397
IKSHC	hill	13	0.600000	0.503328
IKSHC	hill	13	0.700000	0.503863
IKSHC	hill	13	0.800000	0.503700
IKSHC	hill	13	0.900000	0.502720
IKSHC	hill	15	0.400000	0.504727
IKSHC	hill	15	0.500000	0.504048
IKSHC	hill	15	0.600000	0.505212
IKSHC	hill	15	0.700000	0.503362
IKSHC	hill	15	0.800000	0.506586
IKSHC	hill	15	0.900000	0.505355
IKSHC	hill	17	0.400000	0.504069
IKSHC	hill	17	0.500000	0.503790
IKSHC	hill	17	0.600000	0.503755
IKSHC	hill	17	0.700000	0.503314
IKSHC	hill	17	0.800000	0.504554
IKSHC	hill	17	0.900000	0.504772
IKSHC	hill	21	0.400000	0.503964
IKSHC	hill	21	0.500000	0.503755
IKSHC	hill	21	0.600000	0.503662
IKSHC	hill	21	0.700000	0.502597
IKSHC	hill	21	0.800000	0.502814
IKSHC	hill	21	0.900000	0.504628
IKSHC	hill	25	0.400000	0.504722
IKSHC	hill	25	0.500000	0.502548
IKSHC	hill	25	0.600000	0.504264
IKSHC	hill	25	0.700000	0.504435
IKSHC	hill	25	0.800000	0.504642
IKSHC	hill	25	0.900000	0.503139
IKSHC	hill	3	0.400000	0.500553
IKSHC	hill	3	0.500000	0.502469
IKSHC	hill	3	0.600000	0.503140
IKSHC	hill	3	0.700000	0.504042
IKSHC	hill	3	0.800000	0.502703
IKSHC	hill	3	0.900000	0.502233
IKSHC	hill	5	0.400000	0.502197
IKSHC	hill	5	0.500000	0.504949
IKSHC	hill	5	0.600000	0.503734
IKSHC	hill	5	0.700000	0.502486
IKSHC	hill	5	0.800000	0.502655
IKSHC	hill	5	0.900000	0.503025
IKSHC	hill	7	0.400000	0.502339
IKSHC	hill	7	0.500000	0.503108
IKSHC	hill	7	0.600000	0.506031
IKSHC	hill	7	0.700000	0.503652
IKSHC	hill	7	0.800000	0.502906
IKSHC	hill	7	0.900000	0.502926
IKSHC	hill	13	0.400000	0.504666
IKSHC	hill	13	0.500000	0.502737
IKSHC	hill	13	0.600000	0.501420
IKSHC	hill	13	0.700000	0.505511
IKSHC	hill	13	0.800000	0.502841
IKSHC	hill	13	0.900000	0.503734
IKSHC	hill	15	0.400000	0.504773
IKSHC	hill	15	0.500000	0.503569
IKSHC	hill	15	0.600000	0.504737
IKSHC	hill	15	0.700000	0.503718
IKSHC	hill	15	0.800000	0.503039
IKSHC	hill	15	0.900000	0.501462
IKSHC	hill	17	0.400000	0.502952
IKSHC	hill	17	0.500000	0.504422
IKSHC	hill	17	0.600000	0.504513
IKSHC	hill	17	0.700000	0.506256
IKSHC	hill	17	0.800000	0.505517
IKSHC	hill	17	0.900000	0.505700
IKSHC	hill	21	0.400000	0.504896
IKSHC	hill	21	0.500000	0.503394
IKSHC	hill	21	0.600000	0.503719
IKSHC	hill	21	0.700000	0.503723
IKSHC	hill	21	0.800000	0.506281
IKSHC	hill	21	0.900000	0.503429
IKSHC	hill	25	0.400000	0.500728
IKSHC	hill	25	0.500000	0.500975
IKSHC	hill	25	0.600000	0.503222
IKSHC	hill	25	0.700000	0.505711
IKSHC	hill	25	0.800000	0.506820
IKSHC	hill	25	0.900000	0.503226
IKSHC	hill	3	0.400000	0.504043
IKSHC	hill	3	0.500000	0.503937
IKSHC	hill	3	0.600000	0.503304
IKSHC	hill	3	0.700000	0.501912
IKSHC	hill	3	0.800000	0.504015
IKSHC	hill	3	0.900000	0.506958
IKSHC	hill	5	0.400000	0.502936
IKSHC	hill	5	0.500000	0.504827
IKSHC	hill	5	0.600000	0.506233
IKSHC	hill	5	0.700000	0.503121
IKSHC	hill	5	0.800000	0.503079
IKSHC	hill	5	0.900000	0.502919
IKSHC	hill	7	0.400000	0.504457
IKSHC	hill	7	0.500000	0.501601
IKSHC	hill	7	0.600000	0.503513
IKSHC	hill	7	0.700000	0.501097
IKSHC	hill	7	0.800000	0.502969
IKSHC	hill	7	0.900000	0.502488
IKSHC	hill	13	0.400000	0.507664
IKSHC	hill	13	0.500000	0.506064
IKSHC	hill	13	0.600000	0.503956
IKSHC	hill	13	0.700000	0.504802
IKSHC	hill	13	0.800000	0.504440
IKSHC	hill	13	0.900000	0.504881
IKSHC	hill	15	0.400000	0.507990
IKSHC	hill	15	0.500000	0.505462
IKSHC	hill	15	0.600000	0.504005
IKSHC	hill	15	0.700000	0.506888
IKSHC	hill	15	0.800000	0.505894
IKSHC	hill	15	0.900000	0.505356
IKSHC	hill	17	0.400000	0.507033
IKSHC	hill	17	0.500000	0.504571
IKSHC	hill	17	0.600000	0.503432
IKSHC	hill	17	0.700000	0.502919
IKSHC	hill	17	0.800000	0.506046
IKSHC	hill	17	0.900000	0.506524
IKSHC	hill	21	0.400000	0.503518
IKSHC	hill	21	0.500000	0.505701
IKSHC	hill	21	0.600000	0.504989
IKSHC	hill	21	0.700000	0.501783
IKSHC	hill	21	0.800000	0.506332
IKSHC	hill	21	0.900000	0.506132
IKSHC	hill	25	0.400000	0.504328
IKSHC	hill	25	0.500000	0.502351
IKSHC	hill	25	0.600000	0.502996
IKSHC	hill	25	0.700000	0.503776
IKSHC	hill	25	0.800000	0.502839
IKSHC	hill	25	0.900000	0.505084
IKSHC	hill	3	0.400000	0.502442
IKSHC	hill	3	0.500000	0.502428
IKSHC	hill	3	0.600000	0.502600
IKSHC	hill	3	0.700000	0.505716
IKSHC	hill	3	0.800000	0.505090
IKSHC	hill	3	0.900000	0.501692
IKSHC	hill	5	0.400000	0.504093
IKSHC	hill	5	0.500000	0.502527
IKSHC	hill	5	0.600000	0.503505
IKSHC	hill	5	0.700000	0.501951
IKSHC	hill	5	0.800000	0.506568
IKSHC	hill	5	0.900000	0.502929
IKSHC	hill	7	0.400000	0.503191
IKSHC	hill	7	0.500000	0.505525
IKSHC	hill	7	0.600000	0.503733
IKSHC	hill	7	0.700000	0.504753
IKSHC	hill	7	0.800000	0.503865
IKSHC	hill	7	0.900000	0.502972
IKSHC	hill	13	0.400000	0.504346
IKSHC	hill	13	0.500000	0.504828
IKSHC	hill	13	0.600000	0.505050
IKSHC	hill	13	0.700000	0.505596
IKSHC	hill	13	0.800000	0.501968
IKSHC	hill	13	0.900000	0.503015
IKSHC	hill	15	0.400000	0.505111
IKSHC	hill	15	0.500000	0.503736
IKSHC	hill	15	0.600000	0.501617
IKSHC	hill	15	0.700000	0.503860
IKSHC	hill	15	0.800000	0.501803
IKSHC	hill	15	0.900000	0.502278
IKSHC	hill	17	0.400000	0.503042
IKSHC	hill	17	0.500000	0.503959
IKSHC	hill	17	0.600000	0.504759
IKSHC	hill	17	0.700000	0.501666
IKSHC	hill	17	0.800000	0.501436
IKSHC	hill	17	0.900000	0.505259
IKSHC	hill	21	0.400000	0.503488
IKSHC	hill	21	0.500000	0.502483
IKSHC	hill	21	0.600000	0.503844
IKSHC	hill	21	0.700000	0.504637
IKSHC	hill	21	0.800000	0.504588
IKSHC	hill	21	0.900000	0.503143
IKSHC	hill	25	0.400000	0.505395
IKSHC	hill	25	0.500000	0.504178
IKSHC	hill	25	0.600000	0.503406
IKSHC	hill	25	0.700000	0.504090
IKSHC	hill	25	0.800000	0.501913
IKSHC	hill	25	0.900000	0.504188
IKSHC	hill	3	0.400000	0.506911
IKSHC	hill	3	0.500000	0.502834
IKSHC	hill	3	0.600000	0.503006
IKSHC	hill	3	0.700000	0.504461
IKSHC	hill	3	0.800000	0.502871
IKSHC	hill	3	0.900000	0.503540
IKSHC	hill	5	0.400000	0.505050
IKSHC	hill	5	0.500000	0.506275
IKSHC	hill	5	0.600000	0.503253
IKSHC	hill	5	0.700000	0.504423
IKSHC	hill	5	0.800000	0.502511
IKSHC	hill	5	0.900000	0.505041
IKSHC	hill	7	0.400000	0.505638
IKSHC	hill	7	0.500000	0.502793
IKSHC	hill	7	0.600000	0.505349
IKSHC	hill	7	0.700000	0.505306
IKSHC	hill	7	0.800000	0.504232
IKSHC	hill	7	0.900000	0.503377
IKSHC	hill	13	0.400000	0.503272
IKSHC	hill	13	0.500000	0.503334
IKSHC	hill	13	0.600000	0.504916
IKSHC	hill	13	0.700000	0.503787
IKSHC	hill	13	0.800000	0.504560
IKSHC	hill	13	0.900000	0.502118
IKSHC	hill	15	0.400000	0.504329
IKSHC	hill	15	0.500000	0.506864
IKSHC	hill	15	0.600000	0.502072
IKSHC	hill	15	0.700000	0.504311
IKSHC	hill	15	0.800000	0.504599
IKSHC	hill	15	0.900000	0.504525
IKSHC	hill	17	0.400000	0.505304
IKSHC	hill	17	0.500000	0.502471
IKSHC	hill	17	0.600000	0.504846
IKSHC	hill	17	0.700000	0.502970
IKSHC	hill	17	0.800000	0.502294
IKSHC	hill	17	0.900000	0.502477
IKSHC	hill	21	0.400000	0.504664
IKSHC	hill	21	0.500000	0.502716
IKSHC	hill	21	0.600000	0.504183
IKSHC	hill	21	0.700000	0.501636
IKSHC	hill	21	0.800000	0.503454
IKSHC	hill	21	0.900000	0.505431
IKSHC	hill	25	0.400000	0.506069
IKSHC	hill	25	0.500000	0.503578
IKSHC	hill	25	0.600000	0.505005
IKSHC	hill	25	0.700000	0.505788
IKSHC	hill	25	0.800000	0.509093
IKSHC	hill	25	0.900000	0.504551
IKSHC	hill	3	0.400000	0.504077
IKSHC	hill	3	0.500000	0.503111
IKSHC	hill	3	0.600000	0.504662
IKSHC	hill	3	0.700000	0.504110
IKSHC	hill	3	0.800000	0.504184
IKSHC	hill	3	0.900000	0.505025
IKSHC	hill	5	0.400000	0.503613
IKSHC	hill	5	0.500000	0.504574
IKSHC	hill	5	0.600000	0.503370
IKSHC	hill	5	0.700000	0.505770
IKSHC	hill	5	0.800000	0.504796
IKSHC	hill	5	0.900000	0.503998
IKSHC	hill	7	0.400000	0.503606
IKSHC	hill	7	0.500000	0.501604
IKSHC	hill	7	0.600000	0.502564
IKSHC	hill	7	0.700000	0.501990
IKSHC	hill	7	0.800000	0.503291
IKSHC	hill	7	0.900000	0.503534
IKSHC	hill	13	0.400000	0.504198
IKSHC	hill	13	0.500000	0.502895
IKSHC	hill	13	0.600000	0.504204
IKSHC	hill	13	0.700000	0.502145
IKSHC	hill	13	0.800000	0.504176
IKSHC	hill	13	0.900000	0.505345
IKSHC	hill	15	0.400000	0.504480
IKSHC	hill	15	0.500000	0.503760
IKSHC	hill	15	0.600000	0.503957
IKSHC	hill	15	0.700000	0.501458
IKSHC	hill	15	0.800000	0.504297
IKSHC	hill	15	0.900000	0.505849
IKSHC	hill	17	0.400000	0.506280
IKSHC	hill	17	0.500000	0.504619
IKSHC	hill	17	0.600000	0.504705
IKSHC	hill	17	0.700000	0.502186
IKSHC	hill	17	0.800000	0.501726
IKSHC	hill	17	0.900000	0.504185
IKSHC	hill	21	0.400000	0.501128
IKSHC	hill	21	0.500000	0.504618
IKSHC	hill	21	0.600000	0.503978
IKSHC	hill	21	0.700000	0.506175
IKSHC	hill	21	0.800000	0.505302
IKSHC	hill	21	0.900000	0.503750
IKSHC	hill	25	0.400000	0.503276
IKSHC	hill	25	0.500000	0.505313
IKSHC	hill	25	0.600000	0.504332
IKSHC	hill	25	0.700000	0.504125
IKSHC	hill	25	0.800000	0.504940
IKSHC	hill	25	0.900000	0.503555
IKSHC	Isolet	3	0.400000	0.281182
IKSHC	Isolet	3	0.500000	0.288111
IKSHC	Isolet	3	0.600000	0.288561
IKSHC	Isolet	3	0.700000	0.332694
IKSHC	Isolet	3	0.800000	0.294012
IKSHC	Isolet	3	0.900000	0.292909
IKSHC	Isolet	5	0.400000	0.301088
IKSHC	Isolet	5	0.500000	0.314091
IKSHC	Isolet	5	0.600000	0.308100
IKSHC	Isolet	5	0.700000	0.340137
IKSHC	Isolet	5	0.800000	0.312155
IKSHC	Isolet	5	0.900000	0.307632
IKSHC	Isolet	7	0.400000	0.342513
IKSHC	Isolet	7	0.500000	0.319755
IKSHC	Isolet	7	0.600000	0.325640
IKSHC	Isolet	7	0.700000	0.360907
IKSHC	Isolet	7	0.800000	0.343878
IKSHC	Isolet	7	0.900000	0.356836
IKSHC	Isolet	13	0.400000	0.421091
IKSHC	Isolet	13	0.500000	0.422975
IKSHC	Isolet	13	0.600000	0.398694
IKSHC	Isolet	13	0.700000	0.454768
IKSHC	Isolet	13	0.800000	0.420523
IKSHC	Isolet	13	0.900000	0.413612
IKSHC	Isolet	15	0.400000	0.443090
IKSHC	Isolet	15	0.500000	0.436258
IKSHC	Isolet	15	0.600000	0.436087
IKSHC	Isolet	15	0.700000	0.429585
IKSHC	Isolet	15	0.800000	0.448975
IKSHC	Isolet	15	0.900000	0.386718
IKSHC	Isolet	17	0.400000	0.440292
IKSHC	Isolet	17	0.500000	0.458527
IKSHC	Isolet	17	0.600000	0.453068
IKSHC	Isolet	17	0.700000	0.450452
IKSHC	Isolet	17	0.800000	0.420105
IKSHC	Isolet	17	0.900000	0.447376
IKSHC	Isolet	21	0.400000	0.446966
IKSHC	Isolet	21	0.500000	0.447639
IKSHC	Isolet	21	0.600000	0.460556
IKSHC	Isolet	21	0.700000	0.477667
IKSHC	Isolet	21	0.800000	0.489159
IKSHC	Isolet	21	0.900000	0.455699
IKSHC	Isolet	25	0.400000	0.494254
IKSHC	Isolet	25	0.500000	0.480087
IKSHC	Isolet	25	0.600000	0.460035
IKSHC	Isolet	25	0.700000	0.481663
IKSHC	Isolet	25	0.800000	0.455976
IKSHC	Isolet	25	0.900000	0.474204
